gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000231336,2.50410107073327e-08,5.53169440801983e-09,4.52682466895285,2.99382890586164e-06,0.0435961504220305,0.00963062491044417,4.52682466895285,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0272290592578663,AC017006.1,Gene,Expression
ENSG00000157152,2.50419385405858e-08,5.52551503364731e-09,4.53205509135244,2.92063051074527e-06,0.0435977657704899,0.00961986668116154,4.53205509135244,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0219986368582772,SYN2,Gene,Expression
ENSG00000136982,2.50421193916285e-08,5.52873787319849e-09,4.52944595420675,2.95692794238727e-06,0.0435980806303554,0.00962547761274499,4.52944595420675,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0246077740039707,DSCC1,Gene,Expression
ENSG00000129990,2.50423315625284e-08,5.4296905222549e-09,4.61211029613684,1.99300689091568e-06,0.0435984500177805,0.00945303716051612,4.61211029613684,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,-0.0580565679261191,SYT5,Gene,Expression
ENSG00000153707,2.50435842058431e-08,5.53338188980374e-09,4.52590923680696,3.00681935979052e-06,0.0436006308573245,0.00963356279943538,4.52590923680696,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0281444914037596,PTPRD,Gene,Expression
ENSG00000250634,2.50450772452613e-08,5.5353961683296e-09,4.52453202691346,3.02646434925654e-06,0.0436032302240922,0.0096370696383019,4.52453202691346,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0295217012972593,LINC01182,Gene,Expression
ENSG00000254101,2.50510227364037e-08,5.53451055322732e-09,4.52633028620674,3.00083776626735e-06,0.0436135812649989,0.00963552779122288,4.52633028620674,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0277234420039765,LINC02055,Gene,Expression
ENSG00000188107,2.50533953722613e-08,5.5252178687287e-09,4.53437239354071,2.8887509000976e-06,0.0436177120004134,0.00961934931999576,4.53437239354071,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0196813346700111,EYS,Gene,Expression
ENSG00000229981,2.50562219089436e-08,5.54987535646677e-09,4.51473597145707,3.16978490330599e-06,0.0436226329726464,0.00966227776074529,4.51473597145707,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0393177567536531,LINC01435,Gene,Expression
ENSG00000251666,2.50566287841679e-08,5.50944376147116e-09,4.54794165599708,2.7086574080003e-06,0.0436233413383625,0.00959188675625142,4.54794165599708,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.00611207221363852,ZNF346-IT1,Gene,Expression
ENSG00000154975,2.50578075868845e-08,5.54907992486557e-09,4.51566889036862,3.15586096918895e-06,0.0436253936221601,0.00966089292224411,4.51566889036862,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0383848378420959,CA10,Gene,Expression
ENSG00000100034,2.50585527756785e-08,5.53309889528603e-09,4.52884599569101,2.96533520492077e-06,0.0436266909884339,0.00963307010879653,4.52884599569101,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0252077325197106,PPM1F,Gene,Expression
ENSG00000258949,2.50595652769079e-08,5.54692501785401e-09,4.51774004448376,3.12515761625328e-06,0.0436284537429974,0.00965714125058359,4.51774004448376,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0363136837269611,AL049870.3,Gene,Expression
ENSG00000268696,2.50605464017907e-08,5.51029437698311e-09,4.54795056076684,2.7085428304162e-06,0.0436301618716539,0.009593367669392,4.54795056076684,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.00610316744387696,ZNF723,Gene,Expression
ENSG00000154027,2.50607212066812e-08,5.53064049598313e-09,4.53125116790409,2.93176871784953e-06,0.0436304662052285,0.00962879006007728,4.53125116790409,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0228025603066317,AK5,Gene,Expression
ENSG00000144118,2.50629453393904e-08,5.54331530016790e-09,4.52129167875969,3.07317141722473e-06,0.0436343383981396,0.0096508567680176,4.52129167875969,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0327620494510299,RALB,Gene,Expression
ENSG00000138678,2.50637204180124e-08,5.56320268525809e-09,4.50526824852681,3.31445749026665e-06,0.0436356878023065,0.0096854805075314,4.50526824852681,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0487854796839091,GPAT3,Gene,Expression
ENSG00000226674,2.5064710437711e-08,5.53523060412312e-09,4.52821431125935,2.9742117671624e-06,0.0436374114167488,0.00963678139266618,4.52821431125935,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0258394169513698,TEX41,Gene,Expression
ENSG00000157851,2.50647185968939e-08,5.53559499744095e-09,4.52791770504907,2.97838850824803e-06,0.043637425621805,0.00963741579780591,4.52791770504907,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0261360231616461,DPYSL5,Gene,Expression
ENSG00000205022,2.50655930629978e-08,5.54242160051733e-09,4.52249844375935,3.0556968074468e-06,0.0436389480585888,0.00964930084582046,4.52249844375935,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0315552844513665,PABPN1L,Gene,Expression
